ano,id_municipio,id_municipio_nome,id_escola,id_aluno,caderno,serie,rede,presenca,preenchimento_caderno,alfabetizado,proficiencia,peso_aluno
2023,4126603,Siqueira Campos,60032840,41133110,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,796.4424123,1.0126424
2023,2412203,São José de Mipibu,60010160,24031215,1,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,757.7362,1.190476
2023,5006358,Paranhos,60040493,50667200,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,730.98,1.0
2024,3509502,Campinas,60027152,35043385,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,3122306,Divinópolis,60021113,31080480,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,742.5062609,1.0309518
2023,4316733,Santa Cecília do Sul,60039370,43108690,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,786.9349,1.069258
2023,2910008,Dário Meira,60016890,29089812,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,698.1658891,1.1114846
2023,3302502,Magé,60024624,33044554,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,762.1543,1.250074
2023,4105805,Colombo,60033880,41009074,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,778.0661141,0.9670282
2024,2203206,Curimatá,60006794,22025823,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,729.15,1.0
2024,3505708,Barueri,60031242,35238709,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,758.7936074,1.0689655
2024,1501402,Belém,60001955,15089445,10,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3550308,São Paulo,60027595,35418098,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,650.552367,1.1851852
2023,2611101,Petrolina,60013527,26080737,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,786.9104889,0.933653
2023,2408003,Mossoró,60009678,24010616,10,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Não,676.8800183,1.2631579
2023,2408102,Natal,60010204,24001517,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,712.5463,1.927049
2024,2504009,Campina Grande,60010756,25022083,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,814.54,1.17
2024,3534401,Osasco,60027530,35300967,10,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3140530,Martins Soares,60019092,31181291,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,791.65,1.18
2023,2900702,Alagoinhas,60015930,29067425,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,755.527902,1.0488634
2023,2111201,São José de Ribamar,60004242,21003508,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,850.5152296,1.2307692
2024,4305108,Caxias do Sul,60036934,43020503,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,699.3319284,1.2083333
2024,3543402,Ribeirão Preto,60027381,35156530,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,666.2226734,1.0
2023,5102637,Campo Novo do Parecis,60041316,51042867,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,739.27,0.92
2024,3110004,Caeté,60018266,31180205,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,699.26,1.24
2024,3305505,Saquarema,60023553,33088296,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,753.54,1.22
2024,3305505,Saquarema,60025250,33087749,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3505708,Barueri,60028178,35234528,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,786.1511403,1.0740741
2023,3159209,Santa Rita de Caldas,60020000,31014225,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,800.8506416,0.9356417
2023,2901205,Anagé,60017780,29079616,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,4209300,Lages,60034963,42054870,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,759.22,1.22
2023,3171204,Vespasiano,60021854,31129638,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,748.5345,1.058821
2024,3548708,São Bernardo do Campo,60028522,35318951,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,682.0064395,1.173913
2024,4101804,Araucária,60033366,41095718,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,786.39,1.16
2024,2708709,São Miguel dos Milagres,60013604,27033422,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,631.83,1.0
2024,2306207,Itaiçaba,60008471,23051524,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,771.32,1.0
2023,1502301,Capitão Poço,60003282,15036576,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,731.4409264,1.719917
2023,3303906,Petrópolis,60024287,33072098,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,671.3262,1.082002
2023,3149309,Pedro Leopoldo,60021345,31062366,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,731.6243,1.222909
2023,4318705,São Leopoldo,60039187,43050778,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,768.279503,1.0327955
2023,4309209,Gravataí,60037822,43074280,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,721.9822254,1.8297467
2023,3302403,Macaé,60023762,33043797,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,796.2551,1.061211
2023,5103452,Denise,60040917,51043318,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,779.04,1.11
2023,4115200,Maringá,60034446,41094390,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,774.6684,1.053272
2023,3203346,Marechal Floriano,60023498,32023597,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,762.2171174,1.0057905
2024,2301505,Arneiroz,60008357,23008776,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,773.67,1.0
2024,4314407,Pelotas,60037893,43058818,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,757.6131574,1.2222222
2024,2307254,Jijoca de Jericoacoara,60007334,23032649,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,794.7,1.0
2024,2104057,Estreito,60005494,21025584,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,3106200,Belo Horizonte,60018428,31095467,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,650.4833,1.343677
2024,1504422,Marituba,60003638,15045146,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,818.17,1.39
2024,2111300,São Luís,60005590,21008929,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,4303103,Cachoeirinha,60036609,43008455,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,2304400,Fortaleza,60009439,23013119,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3550308,São Paulo,60027029,35417494,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,644.3603471,1.2083333
2024,4115200,Maringá,60033905,41026777,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,787.12,1.11
2023,2211001,Teresina,60006430,22033959,11,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Não,739.1723867,1.2171419
2023,2506004,Esperança,60010879,25025000,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,738.3196955,1.2222222
2023,2612000,Sairé,60012361,26018318,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,770.7804251,0.997151
2024,3550308,São Paulo,60026479,35431550,10,2° ano do Ensino Fundamental,Estadual,Ausente,Prova não preenchida,Não,,
2024,3304607,Santa Maria Madalena,60025095,33021563,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,786.6,1.04
2023,1506138,Redenção,60002643,15078697,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3304557,Rio de Janeiro,60024592,33149020,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,4205506,Fraiburgo,60036366,42037443,12,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,710.1776736,0.8996025
2024,4211900,Palhoça,60035683,42064697,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,754.51,2.22
2024,4106902,Curitiba,60033495,41113959,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,752.13,1.15
2024,2304400,Fortaleza,60009357,23064738,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,775.38,1.03
2024,2930709,Simões Filho,60016166,29243793,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,747.62,1.0
2023,1301803,Ipixuna,60001333,13010800,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,2111052,São João do Paraíso,60005436,21032681,12,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,671.3589061,0.7627993
2023,5201108,Anápolis,60041626,52010831,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,2927408,Salvador,60017414,29120153,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,733.8902612,1.0732931
2023,2920007,Maiquinique,60017003,29034256,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,758.4821215,1.106576
2023,2111300,São Luís,60005563,21009936,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,779.9801906,1.1411411
2023,4205407,Florianópolis,60034819,42034095,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,730.7656462,1.0042206
2024,3304557,Rio de Janeiro,60024394,33102397,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,752.55,1.57
2023,4309407,Guaporé,60039805,43105241,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3547809,Santo André,60026150,35311372,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,769.3487305,1.2777778
2024,3144300,Nanuque,60021856,31043627,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,822.52,1.1
2024,2804508,Nossa Senhora da Glória,60014069,28009169,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,733.33,1.13
2023,1507201,São Domingos do Capim,60002319,15038905,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,724.7956948,1.0640756
2023,1505536,Parauapebas,60002877,15076068,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,729.9868104,1.1037838
2023,2303204,Caririaçu,60008827,23098964,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,816.1936549,1.0737548
2024,3200607,Aracruz,60022927,32023985,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3304524,Rio das Ostras,60023471,33075144,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,776.38,1.17
2023,2106607,Matões,60006002,21074632,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,808.8935727,1.0
2023,2905602,Camacan,60017079,29016630,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,700.5565974,1.1918902
2024,5002100,Bela Vista,60039781,50025466,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,2310506,Pedra Branca,60009272,23042474,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,816.15,1.0
2024,3171204,Vespasiano,60018322,31127970,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,796.67,1.18
2023,2111003,São João Batista,60005565,21074415,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,5212501,Luziânia,60041372,52031248,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,761.51,1.08
2023,2306900,Jaguaribe,60009363,23038013,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,877.5298421,1.0148898
2023,3106200,Belo Horizonte,60018408,31105341,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,696.3002955,0.9555027
2023,1502905,Curuçá,60002752,15042216,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,733.2951453,1.2840549
2024,1505809,Portel,60001732,15062026,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,651.71,1.11
2024,4108304,Foz do Iguaçu,60032801,41121631,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,683.07,1.17
2023,5003306,Coxim,60040224,50537190,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3508504,Caçapava,60030811,35223693,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,690.1945147,1.047619
2023,4309571,Herveiras,60038813,43101580,11,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Não,740.3549,1.433226
2024,1501402,Belém,60003072,15097849,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,773.39,1.44
2024,2800308,Aracaju,60014347,28016665,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,659.28,1.0
2024,2100600,Amarante do Maranhão,60006138,21024909,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,728.57,1.2
2023,2503001,Caaporã,60011416,25001174,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,757.0553894,1.3003965
2023,4309308,Guaíba,60039753,43023428,11,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Não,689.3822257,1.3565749
2024,4119954,Pontal do Paraná,60033769,41005670,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3304300,Rio Bonito,60023923,33074269,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,680.99,1.12
2023,4205407,Florianópolis,60034807,42037128,1,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,763.1486,2.021301
2023,2308302,Milagres,60009015,23069353,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,841.923601,1.173913
2023,1714203,Natividade,60004036,17019575,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,689.5337513,1.0545706
2024,3507100,Bom Jesus dos Perdões,60030139,35034544,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,777.5187009,1.0357143
2024,3548500,Santos,60027074,35167306,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,806.3990448,1.1666667
2024,5300108,Brasília,60042266,53021016,1,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,751.62,1.28
2023,4115606,Matelândia,60033251,41061676,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,781.9232073,1.0831633
2024,3203205,Linhares,60023117,32046151,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,697.0,1.05
2023,4316907,Santa Maria,60038895,43111604,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,695.4252758,1.0602426
2024,4216602,São José,60034462,42078077,10,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,780.62,1.68
2024,5201405,Aparecida de Goiânia,60041083,52016570,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,787.37,1.27
2023,1508001,Tomé-Açu,60003259,15097214,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,733.1054609,1.125463
2023,1504109,Magalhães Barata,60002750,15056644,10,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,4314902,Porto Alegre,60037970,43061206,1,2° ano do Ensino Fundamental,Estadual,Ausente,Prova não preenchida,Não,,
2024,3522406,Itapeva,60030024,35077125,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,826.4832126,1.037037
2023,5107925,Sorriso,60041435,51040947,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,807.2,0.94
2024,5208707,Goiânia,60041206,52004644,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,724.09,1.13
2024,3550308,São Paulo,60031468,35440866,10,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,802.9210601,1.2608696
2024,2111201,São José de Ribamar,60004369,21003345,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,773.44,1.27
2023,2910800,Feira de Santana,60015580,29072955,10,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,2918001,Jequié,60017825,29091685,10,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3131307,Ipatinga,60020323,31189309,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,780.97,1.07
2023,2700805,Belém,60013690,27005578,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,789.3637982,1.1666667
2024,3304557,Rio de Janeiro,60024855,33136452,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,710.66,1.14
2023,4119509,Piraquara,60034689,41013987,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,769.6998,0.9748296
2024,2104099,Formosa da Serra Negra,60005902,21055591,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,806.84,1.0
2023,5007208,Rio Brilhante,60040684,50698300,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,762.06,1.0
2024,1302603,Manaus,60001506,13049782,11,2° ano do Ensino Fundamental,Estadual,Ausente,Prova não preenchida,Não,,
2023,2307304,Juazeiro do Norte,60008945,23058091,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,734.9090953,1.0
2023,3106200,Belo Horizonte,60018430,31100348,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,816.1823085,1.0735224
2023,4314050,Parobé,60039713,43047890,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,2114007,Zé Doca,60004875,21024341,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,656.12,1.05
2024,3131901,Itabirito,60019418,31034171,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,765.09,1.0
